,goldDiff - TOP,goldDiff - JG,goldDiff - MID,goldDiff - ADC,goldDiff - SUPP,item0 - TOPB,item0 - SUPPR,item0 - MIDB,item0 - ADCB,item0 - SUPPB,item0 - TOPR,item0 - MIDR,item0 - ADCR,item1 - MIDB,level - TOPB,level - SUPPR,level - JGB,level - MIDB,level - ADCB,level - SUPPB,level - TOPR,level - JGR,level - MIDR,level - ADCR,minute,positionX - TOPB,positionX - SUPPR,positionX - JGB,positionX - MIDB,positionX - ADCB,positionX - SUPPB,positionX - TOPR,positionX - JGR,positionX - MIDR,positionX - ADCR,positionY - TOPB,positionY - SUPPR,positionY - JGB,positionY - MIDB,positionY - ADCB,positionY - SUPPB,positionY - TOPR,positionY - JGR,positionY - MIDR,positionY - ADCR,wardsKilled - MIDB,xpDiff - TOP,xpDiff - JG,xpDiff - MID,xpDiff - ADC,xpDiff - SUPP,wardsPlaced - MIDB
3864,409,1326,-343,-1058,-664,3340,3364,3340,3363,3364,3340,3340,3363,2055,11,8,10,12,10,8,12,8,12,11,19,7427,9742,6853,3395,7138,7197,4036,11219,10857,8996,6088,6296,6295,8707,7429,7286,13130,8448,10393,9368,False,-596,2300,504,-505,188,False
3865,432,1150,-337,-1351,-580,3340,3364,3340,3363,3364,3340,3340,3363,2055,12,8,11,13,10,9,12,9,12,11,20,7444,12235,5929,6147,6712,7655,7097,9652,9339,8395,7470,11641,7072,1575,6858,7120,12526,2526,1555,10211,False,-907,1988,393,-952,412,True
3866,251,1074,48,-1199,-611,3340,3364,3340,3363,3364,3340,3340,3363,2055,12,8,11,13,11,9,13,9,12,12,21,6134,11127,6557,5772,5912,6026,9874,14191,8067,11079,4320,14022,11492,13361,6872,6282,1257,14299,7561,13997,False,-1409,1762,1152,-1041,423,True
3867,314,1119,110,-1434,-625,3340,3364,3340,3363,3364,3340,3340,3363,2055,12,8,11,13,11,9,13,9,13,12,22,2812,4090,1794,1943,5169,394,4863,3144,3892,6123,3038,9353,9823,11573,5383,461,13229,9205,9389,8289,False,-1278,1923,1095,-1599,640,False
3868,783,-465,123,-1017,-91,3340,3364,3364,3340,3364,3340,3340,3363,0,11,7,9,11,9,8,11,9,11,10,17,1279,10032,11923,13465,7012,3525,6665,9885,12534,12134,1932,7010,3775,3488,6950,1024,13527,6045,5719,11867,False,398,-331,265,-1326,53,True
3869,372,1294,204,-1220,-456,3340,3364,3340,3363,3364,3340,3340,3363,0,12,9,11,14,11,9,14,10,13,13,23,13652,8238,9517,6216,2650,8372,1067,5117,6535,6382,4341,8331,5322,5971,3259,6405,10223,8578,8265,8016,False,-1671,1918,1059,-1675,783,False
3870,-80,1530,280,-1229,-500,3340,3364,3340,3363,3364,3340,3340,3363,0,13,9,11,14,12,9,14,10,13,13,24,4567,13705,2357,3216,4342,2920,11154,4384,6232,13795,4303,14043,8581,8217,4659,2404,5805,7396,7088,14303,False,-1757,2010,1507,-1649,725,False
3871,-110,1549,126,-1250,-504,3340,3364,2055,3363,3364,3340,3340,3363,3363,13,9,11,14,12,10,14,10,13,13,25,12019,7303,11654,1342,5503,5358,12484,7252,7514,7049,2295,8533,3829,8830,5224,5266,1483,9673,7318,7633,False,-1941,2059,1229,-1803,763,False
3872,-165,1549,426,-1164,-504,3340,3364,3363,3363,3364,3340,3340,3363,0,13,9,11,15,13,10,15,10,14,14,26,5253,6439,3328,4095,5069,3074,12222,7323,6964,10265,2115,7903,6888,13316,5390,9176,13495,9844,6682,4929,True,-2122,1858,1890,-1462,516,False
3873,-145,1804,405,-1310,-495,3340,3364,3363,3363,3364,3340,3340,3363,2055,14,10,12,15,13,10,15,10,14,14,27,6750,5295,8607,12634,6482,6323,3654,5588,2954,6087,6306,8946,4839,2942,6265,6116,9250,9440,11541,8671,True,-1801,2382,1859,-1890,345,False
3874,-461,1158,156,-2126,-749,3340,3364,3363,3363,3364,3340,3340,3363,2055,14,10,12,15,13,10,15,11,15,14,28,6452,5203,8232,6128,5934,6294,4719,4982,7583,5039,8373,10155,4870,8857,8334,8954,10377,10202,8106,10251,False,-2193,1937,976,-2323,-481,False
3875,-788,918,-311,-2242,-918,3340,3364,3363,3363,3364,3340,3340,3363,0,14,11,12,15,14,10,16,11,15,15,29,4911,6706,4843,5152,4424,4486,9820,6779,6260,7197,3980,4376,4099,4788,13249,4539,1501,4330,4850,6812,False,-3426,1383,30,-2557,-787,True
3876,-1661,138,-192,-1921,-1091,3340,3364,3363,3363,3364,3340,3340,3363,0,14,12,13,16,14,11,17,12,16,16,30,4459,3520,3863,3963,2126,4426,3468,3672,4694,4430,560,838,1602,1109,1236,1727,822,1596,1492,1534,False,-4003,1026,30,-2430,-1127,False
3877,-1704,152,-292,-1279,-1141,3340,3364,3363,3363,3364,3340,3340,3363,2055,14,12,13,16,15,11,17,13,16,16,31,6573,9358,6053,5061,7133,5538,6017,10576,11093,12059,1145,5395,5117,4640,3757,3617,13398,4955,5672,8397,False,-4329,1077,-114,-1097,-1085,False
3878,-1717,227,-306,-1287,-1175,3340,3364,3363,3363,3364,3340,3340,3363,0,15,12,13,16,15,11,17,13,16,16,32,5978,2960,2124,2203,2248,2202,1304,2736,5663,5095,1311,7390,4708,5230,4581,4681,8429,7596,6379,9442,False,-4653,1020,-164,-1029,-1387,False
3879,870,-380,-85,-1067,-193,3340,3364,3364,3340,3364,3340,3340,3363,0,12,8,9,12,9,8,11,9,12,10,18,5191,11751,8468,10986,6387,9832,5603,12598,8272,7443,9112,12858,4770,2032,6304,3400,13333,13269,4744,7550,False,486,-91,-59,-1411,-90,False
3880,-1975,85,-259,-1268,-1419,3340,3364,3363,3363,3364,3340,3340,3363,0,15,13,14,16,16,12,18,13,16,16,33,802,1731,1882,975,954,1565,1481,1915,2120,1688,3022,3929,2633,2366,2742,2699,3860,3604,3429,4148,False,-4518,1110,176,-827,-1196,False
3881,-2053,80,25,-1275,-1420,3340,3364,3363,3363,3364,3340,3340,3363,0,15,13,14,17,16,12,18,13,16,17,34,4079,4763,3080,2357,2822,4138,4839,4735,4681,4740,1313,8364,3666,3644,3626,4024,7676,8219,6539,7986,False,-4359,1473,401,-623,-1012,True
3882,-1957,-269,-201,-1236,-1689,3340,3364,3363,3363,3364,3340,3340,3363,0,16,13,14,17,16,12,18,14,17,17,35,4947,5674,4100,2739,4005,6800,10193,1867,5561,5286,2933,5498,4935,5802,4109,3146,2610,7595,6330,6174,False,-4327,712,-272,-942,-1594,False
3883,-2387,114,140,-1163,-1982,3340,3364,3363,3363,3364,3340,3340,3363,0,16,14,15,17,17,13,18,14,17,17,36,2694,3127,2731,2710,1306,1662,3360,2346,2686,1899,1841,2411,1313,1200,2205,3367,2330,4502,2805,2954,True,-4704,897,-35,-712,-2049,True
3884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,560,14237,560,351,221,311,14486,14486,14277,14147,581,14579,361,293,471,649,14511,14291,14223,14401,False,0,0,0,0,0,False
3885,0,0,0,0,0,2055,3340,3340,3340,3364,3340,0,3340,0,1,1,1,1,1,1,1,1,1,1,2,3851,9801,5068,6329,10337,6663,3393,10055,8168,11138,9398,6345,8584,8100,3087,2642,11100,8169,7608,5760,False,0,0,0,0,0,False
3886,42,10,-42,21,-11,3340,3340,3340,3340,3364,3340,0,3340,0,1,1,1,1,1,1,1,1,1,1,3,1161,12719,6849,7159,12144,9741,1432,11072,7747,12110,11281,2844,4354,6891,1995,3218,11510,6766,7691,3491,False,0,23,-182,120,-158,False
3887,-109,-165,-24,176,49,3340,3340,3340,3340,3364,3340,0,3340,0,2,2,2,3,2,2,3,3,3,1,4,1712,13708,2400,6952,13309,12125,1905,7855,7487,13683,10908,4321,9210,7269,3506,3478,11687,10278,7688,4661,False,-333,-287,-88,396,87,False
3888,-18,-203,-133,15,-32,3340,3340,3340,3340,3364,3340,0,3340,0,4,3,3,4,3,3,4,4,4,3,5,1490,13209,11199,7413,12422,11922,1685,13385,8136,13091,10939,3402,5304,6238,2589,3608,11194,11216,8289,3698,False,-120,-197,-238,154,-214,True
3889,10,-121,-161,155,-22,3340,3340,3340,3340,3364,3340,0,3340,0,5,4,4,5,4,4,5,4,5,3,6,1398,14038,8064,7026,538,5465,1888,9671,6927,13660,11084,4496,2275,7424,487,1692,11904,9287,8881,4729,False,-120,-14,-88,383,-47,True
3890,-211,390,20,139,-130,2055,3340,3340,3340,3364,3340,3340,3340,2055,8,5,6,8,6,5,8,5,8,6,10,1558,14307,4714,1618,10698,5012,1167,11680,7894,14243,11410,14325,7220,1220,1418,8396,12323,6784,7744,13755,False,-176,518,145,-113,17,False
3891,667,-540,-613,-1371,-133,3340,3364,3364,3340,3364,3340,3340,3363,0,12,8,9,12,10,8,12,9,13,11,19,3028,6086,10703,7865,6144,5975,2828,7248,9755,7161,7202,8230,2141,803,6123,5795,11650,9713,1294,7300,True,231,-384,-798,-1533,129,False
3892,-182,-650,-241,26,44,3340,3340,3340,3340,3364,3340,0,3340,0,6,4,4,5,4,4,6,5,6,4,7,1264,13371,1264,7973,12957,12974,1487,1659,8462,13185,11620,3363,10795,7999,1823,2134,11026,11351,8113,3361,False,-120,-326,-241,-38,-108,False
3893,-289,-116,-276,445,41,3340,3340,3340,3340,3364,3340,0,3340,0,6,5,5,6,5,5,7,5,6,5,8,2143,7183,2837,6361,5825,11047,3624,10102,7220,7014,9544,7208,8019,6731,957,2200,10504,5108,7304,7047,False,-579,110,-130,212,84,True
3894,-134,-339,-276,471,71,3340,3340,3340,3340,3364,3340,0,3340,0,7,5,6,7,6,5,7,6,7,5,9,2307,13269,4429,394,12099,2814,5034,11109,8153,13049,12022,2928,9887,461,2125,5606,13233,8381,7886,3738,False,8,-403,39,264,136,True
3895,-443,-269,-304,382,73,3340,3340,3340,3340,3364,3340,2055,3340,2055,7,6,6,7,6,6,8,6,7,6,10,1187,12466,4050,6256,11376,10762,3471,9989,8153,12554,10541,2319,6021,9458,1716,2656,12918,7611,8205,2289,False,-590,-358,-221,298,16,False
3896,-321,-309,-235,458,261,3340,3364,3340,3340,3364,3340,0,3340,2055,8,6,7,8,7,6,8,7,8,6,11,9927,11168,10046,10176,10200,9132,1214,10054,8635,12706,7209,6861,6888,6753,5767,5753,10680,7442,7526,3208,False,-458,-249,-191,208,290,True
3897,-421,33,5,514,236,3340,3364,3340,3340,3364,3340,0,3340,2055,8,6,7,8,7,6,9,7,9,7,12,7017,10235,7760,10072,12812,11675,1258,10104,8383,9173,6750,6397,5249,6320,3307,5872,10517,6362,8184,8838,False,-694,22,-387,417,132,False
3898,-484,13,-100,484,138,3340,3364,3340,3340,3364,3340,2055,3340,2055,9,7,7,9,8,7,10,8,9,7,13,1470,8731,2881,4621,9109,10346,2075,10174,7938,9561,10878,5439,8356,9437,1355,1672,12605,5496,7960,5322,False,-754,-42,-574,216,-2,False
3899,-470,197,-128,573,248,3340,3364,3340,3340,3364,3340,0,3340,0,9,7,8,9,8,7,10,8,10,8,14,4051,11241,5175,6809,9961,6441,4632,11069,7980,10876,12861,1903,12465,7198,1317,11388,14049,4315,7474,2092,False,-725,249,-635,413,142,True
3900,-132,235,-127,80,287,3340,3364,3340,3363,3364,3340,0,3340,0,10,7,9,10,9,7,10,8,10,9,15,3173,10316,6391,5446,5263,6245,3389,10264,7270,10242,11656,1173,8779,9126,4822,9854,13257,1044,7208,1310,True,-689,417,-681,26,-60,False
3901,36,341,-227,55,48,3340,3364,3340,3363,3364,3340,0,3340,0,10,8,9,10,9,7,10,8,10,9,16,2373,13333,394,11897,7427,4861,12072,9445,13851,12437,12292,14045,461,2131,7023,5580,7509,11475,14332,13493,False,-123,639,-409,284,-319,False
